"time" "V" "Vadj" "D" "rho" "I" "S" "normPW"
"2011-01-01 00:00:00" 12.4 12.3704032109127 174 1.17703282941079 0.0943548387096774 0.181468313559798 96.4727272727273
"2011-01-01 00:10:00" 11.5 11.4748345999583 170.4 1.17773571859774 0.0478260869565217 0.208323681409035 92.8
"2011-01-01 00:20:00" 11.7 11.6739799087089 163.3 1.17760951008885 0.0521367521367521 0.256657989996013 95.1030303030303
"2011-01-01 00:30:00" 12.1 12.077441210884 164.8 1.17888312316706 0.0388429752066116 0.31485111789977 99.7939393939394
"2011-01-01 00:40:00" 12.3 12.2776425764992 170.6 1.179048551425 0.0430894308943089 0.327242085466007 100.345454545455
"2011-01-01 00:50:00" 11.1 11.0781366742433 169.8 1.17851003560424 0.0432432432432432 0.337506150832533 87.9151515151515
"2011-01-01 01:00:00" 11.5 11.4741454403876 165.1 1.17752353276886 0.048695652173913 0.308206271415013 90.5090909090909
"2011-01-01 01:10:00" 11.8 11.7724635242259 165.5 1.17722127852486 0.0576271186440678 0.323303137067164 93.7636363636364
"2011-01-01 01:20:00" 10.8 10.7733576619547 162.9 1.17674952797633 0.0787037037037037 0.298544730222922 82.7272727272727
"2011-01-01 01:30:00" 11.6 11.570518437618 162 1.17648543075133 0.0517241379310345 0.274144920854248 90.8242424242424
"2011-01-01 01:40:00" 13 12.9656877902193 161.4 1.17613909742445 0.0838461538461538 0.285763365480091 100.472727272727
"2011-01-01 01:50:00" 13.8 13.7635579588746 163 1.17613440330613 0.0615942028985507 0.318483574207079 101.466666666667
"2011-01-01 02:00:00" 13.4 13.3673359586885 162.5 1.17685311030472 0.0701492537313433 0.324575275665124 101.448484848485
"2011-01-01 02:10:00" 14.1 14.0649370936615 161.3 1.17667928845231 0.0808510638297872 0.280197937893813 101.230303030303
"2011-01-01 02:20:00" 14.3 14.267695592748 165.1 1.17748520027469 0.0832167832167832 0.236195942158181 101.690909090909
"2011-01-01 02:30:00" 13.8 13.7696360482495 162.6 1.17769326055871 0.121014492753623 0.277321024028874 101.478787878788
