"time" "V" "Vadj" "D" "rho" "H" "I" "normPW"
"2010-01-02 11:40:00" 7 7.05244203877844 261.6219359 1.27360619010225 70.21470547 0.1 22.83
"2010-01-02 12:00:00" 7.8 7.85905787764503 257.6169828 1.27390885933326 71.38824761 0.102564102564103 31.7166666666667
"2010-01-02 12:20:00" 7.7 7.76056542249764 258.7547466 1.27502477121015 70.64893246 0.0909090909090909 29.83
"2010-01-02 13:00:00" 8 8.06217412154798 266.7088407 1.27466853133063 69.25163269 0.1 33.85
"2010-01-02 13:10:00" 7.5 7.5583937489882 260.3386901 1.27472191333872 70.62810302 0.0933333333333333 27.0066666666667
"2010-01-02 17:50:00" 8 8.07544001051004 315.1941096 1.28097109318045 89.2579639 0.1 34.2233333333333
"2010-01-04 13:00:00" 8 8.06016483445834 332.6643824 1.27371573495148 86.14161491 0.125 34.5733333333333
"2010-01-04 20:50:00" 4.7 4.72609803327526 291.2811077 1.26626705739602 75.93105435 0.106382978723404 6.35666666666667
"2010-01-04 21:30:00" 3.9 3.92223147010137 307.3135264 1.26682476081973 75.21435618 0.128205128205128 2.47666666666667
"2010-01-04 22:30:00" 7.6 7.63823229057361 297.3480577 1.26429527010713 73.89382422 0.105263157894737 27.2366666666667
"2010-01-04 23:40:00" 8.7 8.75223720148914 286.4249782 1.26797352213822 81.97887659 0.114942528735632 42.8066666666667
"2010-01-05 00:00:00" 6.8 6.84522104658655 308.4246441 1.27041729489344 86.64374881 0.102941176470588 20.04
"2010-01-05 00:30:00" 8.8 8.84998286860455 273.7559271 1.26674727342702 75.79914272 0.0795454545454545 44.0166666666667
"2010-01-05 00:40:00" 8.7 8.74905836800128 272.3924783 1.26659243082626 73.97713959 0.0804597701149425 41.46
"2010-01-05 00:50:00" 8.7 8.74801399749112 269.8958277 1.26613890754427 73.12177837 0.0919540229885058 41.1966666666667
"2010-01-05 01:00:00" 8.2 8.24440699581064 271.5043441 1.26574848685675 72.40725935 0.0853658536585366 35.9
"2010-01-05 01:10:00" 7.9 7.94332779381648 269.8243905 1.26600926798276 74.0802896 0.0886075949367088 32.3133333333333
"2010-01-05 01:30:00" 9.2 9.24887295306776 271.1137468 1.26535872494372 74.4667089 0.119565217391304 50.8733333333333
"2010-01-05 01:40:00" 9.5 9.55281546577993 260.3474094 1.26629255665511 77.6949358 0.105263157894737 54.1566666666667
"2010-01-05 01:50:00" 9.4 9.45318548894001 265.5980217 1.26666474406684 75.43374777 0.0957446808510638 52.7033333333333
"2010-01-05 02:10:00" 8.8 8.85019181924541 265.8250601 1.26683700034783 71.11251712 0.102272727272727 45.3233333333333
"2010-01-05 02:30:00" 8.8 8.85151635115818 269.5245973 1.26740587519554 70.88955104 0.113636363636364 43.9166666666667
"2010-01-05 03:20:00" 9.7 9.75652150283597 272.3678939 1.26730316631972 70.68523288 0.0927835051546392 54.43
"2010-01-05 03:40:00" 9.6 9.65774868075478 273.8330946 1.26801591589776 71.23887599 0.0833333333333333 54.6866666666667
"2010-01-05 03:50:00" 8.3 8.3483730176835 269.7647698 1.26730738227291 70.74057698 0.0963855421686747 37.1733333333333
"2010-01-05 04:00:00" 8.6 8.65208588672141 271.2200405 1.26817099670655 71.18373096 0.104651162790698 41.3533333333333
"2010-01-05 04:10:00" 9.2 9.25384806834074 275.9401839 1.26740179305655 72.45705009 0.0869565217391304 49.7033333333333
"2010-01-05 04:20:00" 8.8 8.8532397715756 270.3514549 1.26814632408209 71.38745248 0.0909090909090909 42.4333333333333
"2010-01-05 04:30:00" 8.6 8.65083495838737 268.6239004 1.26762101545284 72.86965311 0.0930232558139535 40.71
"2010-01-05 05:10:00" 8.7 8.74953681565106 270.7989674 1.26680023535319 73.75635624 0.0919540229885058 40.62
"2010-01-05 05:20:00" 8.8 8.84946864031832 267.4778261 1.26652647319256 74.02415156 0.0909090909090909 43.01
"2010-01-05 05:30:00" 9.5 9.55317725282036 267.3326911 1.26643643431776 74.92850721 0.0947368421052632 53.4366666666667
"2010-01-05 06:50:00" 8.1 8.14248577026145 262.6252055 1.26510529302266 77.02048779 0.0864197530864197 34.5266666666667
"2010-01-05 12:20:00" 10 10.0427601057421 257.7052293 1.26144979552519 69.92667735 0.1 61.7266666666667
"2010-01-05 14:00:00" 9.3 9.33798063344572 258.556155 1.26072616315115 68.71901751 0.0967741935483871 50.9833333333333
"2010-01-06 11:00:00" 9.5 9.55878600278366 226.4672725 1.26866835032955 93.5833633 0.105263157894737 53.2133333333333
"2010-01-17 10:30:00" 11.4 11.4560391959946 296.8926586 1.26386190370361 94.41908479 0.12280701754386 78.91
"2010-01-17 11:10:00" 13.2 13.2674715572675 291.3150816 1.26460066767183 92.41617084 0.106060606060606 94.3733333333333
"2010-01-17 11:40:00" 11.6 11.6616427096221 297.6159533 1.26536532990433 90.18017292 0.120689655172414 78.9933333333333
"2010-01-17 11:50:00" 11 11.0590034981187 293.5889266 1.26555386769912 91.00458741 0.1 72.5266666666667
"2010-01-17 12:00:00" 11.6 11.6623170391764 291.4537188 1.26558485024155 91.21862769 0.103448275862069 80.76
"2010-01-17 12:30:00" 11.5 11.5638959765464 292.8356825 1.26627989764405 89.22325254 0.104347826086957 77.48
"2010-01-17 12:40:00" 11.8 11.8636841906152 291.1975231 1.26567853444546 88.29647899 0.101694915254237 80.2666666666667
"2010-01-17 13:00:00" 11.2 11.2615367839983 292.2438137 1.26604637986449 86.79583192 0.0982142857142857 74.8833333333333
"2010-01-17 13:10:00" 11 11.0590154781679 290.3135603 1.26555798056895 85.4344368 0.109090909090909 72.1
"2010-01-17 13:30:00" 11 11.0604416236158 292.0908231 1.26604765413488 85.59511066 0.1 72.53
"2010-01-17 13:40:00" 10.6 10.6595081482 291.9420534 1.26649828640346 85.52786708 0.113207547169811 67.28
"2010-01-17 13:50:00" 10.7 10.7616571089499 290.0125947 1.26705895452148 86.36378646 0.0934579439252337 69.1
