"time" "V" "Vadj" "D" "rho" "I" "S" "normPW"
"2011-01-01 00:00:00" 11.3 11.2831431515568 174 1.17703282941079 0.0504424778761062 0.181468313559798 98.8545454545454
"2011-01-01 00:10:00" 10.7 10.6861645127776 170.4 1.17773571859774 0.0766355140186916 0.208323681409035 91.6727272727273
"2011-01-01 00:20:00" 11.5 11.4847198126877 163.3 1.17760951008885 0.0478260869565217 0.256657989996013 99.630303030303
"2011-01-01 00:30:00" 11.1 11.0892461798065 164.8 1.17888312316706 0.0414414414414414 0.31485111789977 95.8242424242424
"2011-01-01 00:40:00" 11.3 11.2895804427454 170.6 1.179048551425 0.0539823008849557 0.327242085466007 98.9757575757576
"2011-01-01 01:00:00" 10.1 10.0863345295524 165.1 1.17752353276886 0.0742574257425743 0.308206271415013 81.5212121212121
"2011-01-01 01:10:00" 10.3 10.2851837533851 165.5 1.17722127852486 0.0689320388349514 0.323303137067164 85.6242424242424
"2011-01-01 01:20:00" 10.9 10.8828665773173 162.9 1.17674952797633 0.144954128440367 0.298544730222922 60.7151515151515
"2011-01-01 01:40:00" 12.9 12.8774953562469 161.4 1.17613909742445 0.0705426356589147 0.285763365480091 91.8545454545454
"2011-01-01 01:50:00" 13.5 13.4764306998757 163 1.17613440330613 0.0703703703703704 0.318483574207079 101.569696969697
"2011-01-01 02:00:00" 13.7 13.6788666642547 162.5 1.17685311030472 0.0591240875912409 0.324575275665124 101.509090909091
"2011-01-01 02:10:00" 13.7 13.6781931723824 161.3 1.17667928845231 0.0802919708029197 0.280197937893813 101.442424242424
"2011-01-01 02:20:00" 13.2 13.1819971341523 165.1 1.17748520027469 0.0606060606060606 0.236195942158181 101.472727272727
"2011-01-01 02:30:00" 12.6 12.5835565256066 162.6 1.17769326055871 0.096031746031746 0.277321024028874 101.272727272727
"2011-01-01 02:40:00" 13.2 13.1790791675855 168.7 1.17670342906673 0.106060606060606 0.264663086174424 101.521212121212
"2011-01-01 02:50:00" 13.3 13.2799177870413 169.2 1.17696852401118 0.0676691729323308 0.263628845206955 101.406060606061
"2011-01-01 03:10:00" 14 13.9655874897374 169.9 1.17361900799353 0.0742857142857143 0.208493423949287 101.50303030303
"2011-01-01 03:20:00" 13.1 13.0714203148031 165.1 1.17459477439422 0.0427480916030534 0.285232433873437 101.436363636364
"2011-01-01 03:30:00" 12.2 12.1764274455629 162.9 1.17547602616108 0.0655737704918033 0.403585938761425 100.927272727273
"2011-01-01 03:40:00" 12.7 12.6756916588172 168.7 1.17554009930119 0.047244094488189 0.346409950557781 101.448484848485
"2011-01-01 03:50:00" 12.7 12.6776900090896 169.3 1.17609616629326 0.0464566929133858 0.357907603749587 101.387878787879
"2011-01-01 04:00:00" 12.1 12.0825240372085 172.6 1.17720068095725 0.0355371900826446 0.26957038407006 101.490909090909
"2011-01-01 04:20:00" 12.9 12.8820715671608 182.3 1.1773934190107 0.0697674418604651 0.309001539002139 101.490909090909
"2011-01-01 04:30:00" 12.7 12.6825037519818 187.9 1.17743637286463 0.0850393700787402 0.339522777326412 101.484848484848
"2011-01-01 05:00:00" 11.1 11.1712753168464 254.5 1.20523834744503 0.152252252252252 0.187222632019005 95.2363636363636
"2011-01-01 05:40:00" 9.5 9.5724387772036 255.1 1.20956883489003 0.157894736842105 0.153852389490494 74.4424242424242
"2011-01-01 05:50:00" 10.2 10.2816469218909 253.7 1.21093589927376 0.111764705882353 0.14244819955165 84.0424242424242
"2011-01-01 06:00:00" 10.4 10.4841224112759 252.3 1.21123899306387 0.1875 0.161057000532636 85.3454545454545
"2011-01-01 06:10:00" 10.5 10.5864783583203 249.8 1.21177016932447 0.118095238095238 0.193102461103215 91.1515151515152
"2011-01-01 06:40:00" 10.8 10.8982367743992 249.6 1.214873511697 0.0935185185185185 0.115223995663301 92.6121212121212
"2011-01-01 06:50:00" 9.5 9.59095356971943 253.7 1.21660098005047 0.114736842105263 0.157320957221122 69.9151515151515
"2011-01-01 07:00:00" 8.3 8.38189364274652 253.8 1.21765925058159 0.126506024096386 0.191349975544597 48.4121212121212
"2011-01-01 07:20:00" 7.6 7.67912170215034 253.4 1.2196282827513 0.0894736842105263 0.206845062279715 38.0787878787879
"2011-01-01 07:30:00" 8 8.08666598812896 261.1 1.22115886709268 0.15 0.174914908671304 46.030303030303
"2011-01-01 07:40:00" 10.2 10.3142623426233 255.9 1.2224964799357 0.150980392156863 0.139079194530541 85.0121212121212
"2011-01-01 07:50:00" 8.8 8.90139715257999 258.1 1.22365821657478 0.130681818181818 0.158118135693698 60.4060606060606
"2011-01-01 08:40:00" 10.9 11.0448268157776 248.8 1.23007289773678 0.158715596330275 0.0925646460583343 95.230303030303
"2011-01-01 08:50:00" 11.6 11.7589936947262 251.1 1.23160123856867 0.105172413793103 0.14544154521194 99.7151515151515
"2011-01-01 09:00:00" 10.4 10.5465256415857 251.8 1.23299646915286 0.1125 0.126855328037564 89.6121212121212
"2011-01-01 09:10:00" 10.3 10.4487832973631 253 1.23429538368168 0.171844660194175 0.119342759735087 87.5757575757576
"2011-01-01 09:20:00" 9.9 10.0462059580121 253.7 1.23547585008115 0.097979797979798 0.151671614827487 78.7393939393939
"2011-01-01 09:30:00" 9.9 10.0478857719142 255.7 1.23609570096515 0.127272727272727 0.105741454154883 80.9818181818182
"2011-01-01 09:50:00" 10.1 10.2538078720758 252.5 1.23715757308721 0.0950495049504951 0.106494451569639 82.1030303030303
"2011-01-01 10:00:00" 9.6 9.74939869248312 250.9 1.23837850591681 0.109375 0.139007934920569 74.7030303030303
"2011-01-01 10:10:00" 9.2 9.3442675824042 252.7 1.238813499719 0.145652173913043 0.151457003031396 68.5636363636364
"2011-01-01 10:20:00" 9 9.1423984121903 256.4 1.23932871888438 0.125555555555556 0.1583167283601 65.8848484848485
"2011-01-01 10:40:00" 8.7 8.84266437261634 252.6 1.2414386972143 0.132183908045977 0.0995069817834707 60.7333333333333
"2011-01-01 10:50:00" 9 9.15155921921447 251.3 1.2430579255866 0.16 0.109889701099796 65.0060606060606
"2011-01-01 11:10:00" 9 9.15521904420553 249.8 1.24454986612295 0.124444444444444 0.114969022395661 64.9030303030303
"2011-01-01 11:30:00" 10.1 10.2812511258656 252.5 1.24711755442192 0.169306930693069 0.067944364613579 85.3878787878788
"2011-01-01 11:40:00" 10.6 10.7918430297603 255.9 1.24767902959309 0.123584905660377 0.121980531714294 93.5090909090909
"2011-01-01 12:10:00" 8.4 8.55784479034494 250.3 1.25022727962679 0.121428571428571 0.0979458501297715 52.9878787878788
"2011-01-01 12:20:00" 9.2 9.37524776257036 248 1.25117596059362 0.15 0.148345979016711 66.8666666666667
"2011-01-01 12:40:00" 9.9 10.0910433561116 244.1 1.2520920116378 0.152525252525253 0.124041785722969 80.0363636363636
"2011-01-01 13:00:00" 11.2 11.4167355130691 246.5 1.25229130251211 0.214285714285714 0.156677882724988 94.4606060606061
"2011-01-01 13:10:00" 12.7 12.9500291606036 240.9 1.25352987368756 0.152755905511811 0.114848523929179 101.30303030303
"2011-01-01 13:30:00" 12.3 12.5508034278377 245.1 1.25612500463726 0.154471544715447 0.135075989352113 101.290909090909
"2011-01-01 13:50:00" 12.7 12.969367600101 241.9 1.2591539991294 0.111811023622047 0.117479667284923 101.387878787879
"2011-01-01 14:00:00" 11.6 11.8513843396848 249.7 1.26086007189782 0.125 0.102184031272785 100.381818181818
"2011-01-01 14:10:00" 11.2 11.4483511578869 246.5 1.26272381305074 0.186607142857143 0.0993364267479996 96.9393939393939
"2011-01-01 14:20:00" 12.9 13.1897573137292 246.8 1.26378994473801 0.154263565891473 0.122206954760837 101.381818181818
"2011-01-01 14:40:00" 12.5 12.7874534470337 245.3 1.26577283265015 0.1176 0.133091854692979 101.660606060606
"2011-01-01 14:50:00" 12.2 12.4830860739899 247.5 1.26654322297953 0.112295081967213 0.114681341768864 101.260606060606
"2011-01-01 15:10:00" 11.5 11.7688111943732 247.4 1.26717873961781 0.217391304347826 0.109494554687374 98.5212121212121
"2011-01-01 15:30:00" 12.5 12.7955586385021 244.8 1.26818124852795 0.1192 0.126035509563862 100.927272727273
"2011-01-01 16:30:00" 10.7 10.9580640626563 244.6 1.2699417009555 0.135514018691589 0.130808273969202 95.9939393939394
"2011-01-01 16:40:00" 9.7 9.932221648797 247.1 1.26928052821611 0.121649484536082 0.145738534190188 82.3878787878788
"2011-01-01 19:10:00" 11 11.2503624627253 247.2 1.2648968203224 0.201818181818182 0.117606963877257 95.3757575757576
"2011-01-01 19:20:00" 10.9 11.145584149405 243.7 1.26404525818161 0.189908256880734 0.106609049536959 94.8848484848485
"2011-01-01 19:40:00" 12 12.2680596340632 241 1.26333203579891 0.135 0.0950902505585411 100.987878787879
"2011-01-01 20:20:00" 12 12.2680067465635 254.2 1.26331569722866 0.2125 0.10710707725912 99.8121212121212
"2011-01-01 21:00:00" 12.7 12.9848072848306 259.8 1.26365632209753 0.147244094488189 0.113844350130105 101.472727272727
"2011-01-01 21:10:00" 12.6 12.8808136229915 258.5 1.26314109815134 0.10952380952381 0.0939529927650225 101.315151515152
"2011-01-01 21:40:00" 11.6 11.8607897437419 259.7 1.26386435695492 0.226724137931034 0.130645619974242 98.4727272727273
"2011-01-01 21:50:00" 11.6 11.8642579902186 259.3 1.26497339145 0.125862068965517 0.138220804864453 100.50303030303
"2011-01-01 22:00:00" 11.1 11.3537566255313 259.1 1.26527060256657 0.175675675675676 0.130645619974242 97.1333333333333
"2011-01-01 22:20:00" 11.4 11.6624284175943 260 1.2658610340277 0.136842105263158 0.157339055214443 100.418181818182
"2011-01-01 22:30:00" 12.6 12.8903299653725 256.6 1.2659427921518 0.148412698412698 0.134437869877711 101.436363636364
"2011-01-01 22:40:00" 12.2 12.4832327805847 257.7 1.2665878783859 0.132786885245902 0.122930996921863 101.066666666667
"2011-01-01 22:50:00" 11.3 11.563118186455 261.9 1.26684410678986 0.156637168141593 0.129529312726652 98.2121212121212
"2011-01-01 23:00:00" 12.1 12.3833810708398 259.6 1.26734604521166 0.167768595041322 0.165587435179996 100.436363636364
"2011-01-01 23:30:00" 11 11.2585745354672 261.1 1.26766873334119 0.168181818181818 0.148649852406028 96.2060606060606
"2011-01-01 23:50:00" 10.6 10.8534229151608 261.5 1.26915946994029 0.156603773584906 0.102339638107879 92.4727272727273
