"time" "V" "Vadj" "D" "rho" "H" "I" "normPW"
"2007-11-05 09:00:00" 6.9 6.94064710764052 254.727784 1.27366743435056 72.38087714 0.101449275362319 17.27
"2007-11-05 10:40:00" 8.4 8.45323442249312 249.2856205 1.27536444862018 71.9420892 0.107142857142857 9.26
"2007-11-05 09:30:00" 7.8 7.84601999310614 261.7836597 1.27370205514625 73.31617773 0.0897435897435897 25.3533333333333
"2007-11-24 07:20:00" 7.5 7.55623255223427 276.1261962 1.2797807761797 66.87221766 0.0933333333333333 22.95
"2007-11-08 02:30:00" 8.3 8.34275579518009 280.9542024 1.27086009511126 72.56932497 0.0963855421686747 30.79
"2007-02-03 18:10:00" 7.8 7.87062757904275 351.0357736 1.28572387113977 87.29551911 0.102564102564103 25.8433333333333
"2007-04-03 05:10:00" 8.2 8.24387709989727 359.2413621 1.27161720449797 88.05863619 0.121951219512195 30.7566666666667
"2007-09-12 10:10:00" 4.7 4.72407047752555 276.2049149 1.27074660149113 74.3320185 0.106382978723404 2.50333333333333
"2007-04-17 12:10:00" 4.2 4.21384180948516 335.9821583 1.26383459355228 77.33013868 0.119047619047619 0.153333333333333
"2007-01-02 22:10:00" 8.4 8.43504545944136 329.5411146 1.26714948252058 74.96520519 0.107142857142857 32.56
"2007-09-30 04:20:00" 9.3 9.3384107072267 299.2911086 1.26699088940313 78.78457069 0.10752688172043 46.9666666666667
"2007-11-13 13:50:00" 7.2 7.23245711752755 280.1190517 1.26842133681802 87.22311258 0.0972222222222222 19.7166666666667
"2007-01-03 01:00:00" 9.7 9.7472210442651 298.2781855 1.26978639145314 74.25941527 0.0824742268041237 48.9233333333333
"2007-01-03 01:30:00" 8.5 8.5418617771652 292.7005458 1.27000159834919 75.61981678 0.0823529411764706 32.9666666666667
"2007-01-03 01:50:00" 9.5 9.54684444825286 292.4164794 1.27002464824643 74.6013999 0.0947368421052632 45.4533333333333
"2007-11-08 01:50:00" 8.6 8.64257856053028 289.6302495 1.27010048058058 69.78385389 0.0813953488372093 34.2533333333333
"2007-04-19 02:10:00" 7.3 7.31616120046817 247.942613 1.25975080246256 77.00938106 0.0821917808219178 19.0566666666667
