"time" "V" "Vadj" "D" "rho" "H" "I" "normPW"
"2008-12-19 14:40:00" 7.5 7.57592318041006 278.5329139 1.27181357403102 72.21087635 0.106666666666667 25.92
"2008-12-07 19:40:00" 8.3 8.38972116018447 260.6291052 1.27440909671159 73.3566457 0.108433734939759 38.5266666666667
"2008-12-07 15:00:00" 8.3 8.38927287135356 267.03307 1.27420482073131 71.05975032 0.0963855421686747 37.6966666666667
"2008-12-07 15:10:00" 8.4 8.48969006497369 268.3047899 1.2739084194959 69.59064245 0.0952380952380952 38.51
"2008-12-19 15:50:00" 7.8 7.88050945645806 259.7120932 1.27256400442667 73.12673748 0.0897435897435897 29.5
"2008-12-22 12:40:00" 8.5 8.59408241399568 294.876306 1.27538799378101 86.84264541 0.0941176470588235 39.5533333333333
"2008-04-03 14:00:00" 8 8.09630537908816 354.3627108 1.27906095054271 84.84607697 0.125 27.62
"2008-12-17 19:50:00" 5 5.0392117335024 273.3501477 1.26321817585791 75.09989679 0.1 6.68333333333333
"2008-12-10 11:40:00" 3.7 3.73134011537639 285.0863229 1.26558086147304 75.81719399 0.135135135135135 2.38666666666667
"2008-12-20 19:20:00" 8.1 8.17644886055346 307.3577796 1.26922809534486 76.26788378 0.0987654320987654 34.6866666666667
"2008-12-12 06:30:00" 9 9.08013422764892 272.7678996 1.26721363306912 81.34370565 0.111111111111111 45.38
"2008-12-22 14:00:00" 7.3 7.38398321113202 308.8379671 1.27703876472622 88.07073712 0.0958904109589041 26.4233333333333
"2008-12-19 13:50:00" 8.3 8.3854133004913 287.2116805 1.27244699677033 74.44905341 0.0843373493975904 34.3333333333333
"2008-12-19 15:00:00" 9.3 9.3948269366663 270.198793 1.27209066746365 74.52740848 0.0860215053763441 49.0833333333333
"2008-12-19 14:10:00" 7.9 7.98022023199871 284.1010598 1.27193206491063 73.46356452 0.0886075949367088 30.5433333333333
"2008-12-07 12:10:00" 8 8.08109293824282 277.7100761 1.27186466728457 74.35443342 0.0875 32.5633333333333
"2008-12-07 12:40:00" 8.1 8.18253672325558 276.7352509 1.27206525891477 73.44769657 0.0864197530864197 33.6666666666667
"2008-12-12 01:20:00" 9.9 9.97071520868359 261.6591198 1.26059015413231 76.9171381 0.121212121212121 58.42
"2008-12-12 00:00:00" 9.2 9.27710467891603 259.8960999 1.26524447118557 79.84460063 0.0978260869565217 48.7466666666667
"2008-12-12 03:50:00" 9 9.0682031216719 257.393583 1.26222491745645 74.8253572 0.1 47.4766666666667
"2008-12-07 17:30:00" 9.3 9.39779866831408 266.4286385 1.27329819625129 69.58528638 0.0967741935483871 51.49
"2008-12-07 20:30:00" 9.7 9.80307245666117 258.5267002 1.27371421079116 71.18194521 0.11340206185567 55.8966666666667
"2008-12-07 13:30:00" 9.6 9.69955501052714 276.6382705 1.27274761376597 71.22895777 0.09375 54.66
"2008-12-19 13:20:00" 9.6 9.69939429215932 294.6623585 1.27268434781319 73.16819668 0.0833333333333333 53.52
"2008-12-07 14:50:00" 8.9 8.99540096898848 270.3681942 1.27406656706853 70.41485846 0.0898876404494382 44.2833333333333
"2008-12-19 14:50:00" 8.6 8.68748498640454 274.5731038 1.27200086497972 72.73892999 0.104651162790698 38.58
