"time" "V" "Vadj" "D" "rho" "I" "S" "normPW"
"2010-11-13 12:30:00" 11.5 11.4468074908819 174.8 1.18442364901453 0.0460869565217391 0.159326280917214 98.8121212121212
"2010-11-21 20:40:00" 11.2 11.1494588320123 172.1 1.18482647786948 0.0589285714285714 0.208777385310213 96.7818181818182
"2010-12-31 20:10:00" 11.8 11.7152215223241 166 1.17531139668254 0.05 0.280703502150723 101.309090909091
"2010-11-13 13:20:00" 11.2 11.1575974118352 169.9 1.18742297484333 0.0383928571428571 0.278280347904435 96.2060606060606
"2010-12-31 22:40:00" 11.8 11.7104826316237 167 1.17388570799995 0.0559322033898305 0.367243153767835 100.763636363636
"2010-12-31 21:10:00" 10.2 10.1238872157223 166.7 1.1743264254299 0.0715686274509804 0.304573284720254 82.1818181818182
"2010-12-31 21:20:00" 9.9 9.82615597389884 169.5 1.17433723407828 0.0707070707070707 0.336830143791691 79.6909090909091
"2010-12-31 20:20:00" 10.8 10.7232679787968 164.6 1.17559482508046 0.146296296296296 0.309215437607261 90.4606060606061
"2010-12-31 19:30:00" 12.9 12.8077379744957 167.9 1.17542689984157 0.065891472868217 0.239440983002934 101.527272727273
"2010-12-31 04:10:00" 14.5 14.4458940765078 172.6 1.18761787545607 0.0710344827586207 0.317634493345228 101.484848484848
"2010-11-13 11:40:00" 12.9 12.8266360804583 162.9 1.18063768754419 0.0705426356589147 0.371065555029316 101.393939393939
"2010-12-31 01:50:00" 13.8 13.7517946190154 170.9 1.1884702853304 0.0811594202898551 0.270209353589114 101.442424242424
"2010-12-31 00:10:00" 14.2 14.1513060264938 175.3 1.18869925216824 0.0584507042253521 0.244644187000146 101.515151515152
"2010-11-13 12:00:00" 12.2 12.1263404006484 172.1 1.17938942083191 0.100819672131148 0.238661074792745 99.8666666666667
"2010-11-21 21:40:00" 13 12.9200203162675 164.7 1.17898149062528 0.0938461538461538 0.241676183255119 101.533333333333
