"time" "V" "Vadj" "D" "rho" "H" "I" "normPW"
"2009-05-07 11:50:00" 10.9 10.908102590752 227.4346662 1.24600545333811 88.69063497 0.100917431192661 70.7733333333333
"2009-04-09 02:40:00" 8.4 8.42898675396854 213.3331227 1.25614580197814 88.93303871 0.0952380952380952 39.2733333333333
"2009-04-07 14:50:00" 8.8 8.81947715842131 221.1249931 1.25150416226087 95.42143464 0.0909090909090909 45.6566666666667
"2009-01-20 19:50:00" 8.9 8.92128934143354 220.1601169 1.25217390886658 91.76135898 0.112359550561798 44.4966666666667
"2009-04-07 12:50:00" 8.6 8.61734606769466 230.3505065 1.25076881511711 94.04476523 0.0930232558139535 45.5866666666667
"2009-06-03 18:10:00" 10.1 10.1135112746235 351.1885358 1.24822697269601 60.23881614 0.128712871287129 63.6866666666667
"2009-02-08 06:00:00" 9.3 9.34300561225636 310.1789803 1.26055784317977 76.75963581 0.139784946236559 53.06
"2009-12-10 09:40:00" 14.1 14.1459064546361 295.776814 1.2554135242659 83.36149693 0.120567375886525 97.9233333333333
"2009-12-10 12:00:00" 13.8 13.8521429464239 309.1066357 1.25737676258177 80.61847568 0.115942028985507 98.3
"2009-03-09 13:50:00" 13.6 13.6419434775039 263.7253666 1.25476907827068 75.65671325 0.102941176470588 98.5133333333333
"2009-03-09 13:00:00" 13.8 13.8427249308425 262.7526296 1.2548138498638 75.75887263 0.115942028985507 98.6166666666667
"2009-12-10 13:50:00" 15.1 15.1597435336571 313.5843095 1.25804598476455 73.77658963 0.0993377483443709 100.006666666667
"2009-12-25 23:10:00" 12.9 12.9305658792583 259.3881238 1.25208916789855 71.16468728 0.131782945736434 90.52
"2009-12-10 13:40:00" 15.8 15.8625981942331 312.0426798 1.25806623084103 75.24887145 0.10126582278481 100.01
"2009-03-08 22:40:00" 14.8 14.831904023234 269.0994204 1.25128825669654 71.88456237 0.101351351351351 99.84
"2009-12-20 22:30:00" 15.5 15.5316628223605 271.5591004 1.2508653502912 69.22544897 0.109677419354839 99.9466666666667
"2009-03-09 00:50:00" 14.4 14.4403571924517 260.8630487 1.25371299365206 69.34923053 0.111111111111111 99.4933333333333
"2009-12-25 23:20:00" 13.9 13.9304898865897 260.1014465 1.25143000190249 68.68727803 0.100719424460432 97.1833333333333
"2009-03-09 00:20:00" 14.8 14.8395816644325 261.3880675 1.25323242706469 70.64496398 0.108108108108108 99.6333333333333
"2009-03-09 00:40:00" 14.7 14.7403159562289 265.2931597 1.25348796664114 68.03623676 0.102040816326531 99.4833333333333
"2009-03-08 23:40:00" 13.5 13.5329855659939 264.9491221 1.25236622245595 70.68047226 0.125925925925926 93.8933333333333
"2009-03-09 01:50:00" 12.8 12.8376621616778 261.9519313 1.25423730533315 71.49853826 0.109375 89.9666666666667
"2009-03-14 18:50:00" 11.7 11.7494545496932 277.8626355 1.25906261011303 75.17190278 0.102564102564103 81.2
"2009-03-14 18:40:00" 10.8 10.8431629511676 275.0081838 1.25819652729414 74.92374659 0.101851851851852 70.9533333333333
"2009-03-14 19:30:00" 13 13.0577910464148 280.4137971 1.25988493364304 76.0663414 0.107692307692308 92.03
"2009-03-14 17:50:00" 11 11.0484182316574 263.0756155 1.25972009571713 77.66895056 0.1 72.6666666666667
"2009-05-03 15:10:00" 11.7 11.7672582857823 292.6415238 1.26479479165704 77.15696693 0.102564102564103 74.97
"2009-03-14 20:00:00" 12.9 12.9586309210645 281.0157232 1.26025963612167 75.94117224 0.108527131782946 91.99
"2009-02-08 13:00:00" 10.1 10.1590062693962 274.0695063 1.26514807518225 74.7120887 0.099009900990099 61.28
"2009-02-26 00:50:00" 11.8 11.8878076583942 275.0236532 1.2711917996331 80.34452796 0.101694915254237 84.2433333333333
"2009-03-14 19:10:00" 12.5 12.5527650964148 281.5057492 1.2590412578609 74.6843189 0.096 88.78
"2009-03-14 23:30:00" 13 13.0746551722478 293.1387567 1.26477266161149 75.7013458 0.107692307692308 91.9033333333333
"2009-03-14 20:40:00" 11.7 11.7569269847203 284.2929443 1.26146635956168 75.60553432 0.094017094017094 78.15
"2009-03-12 22:00:00" 10.6 10.6466644158874 294.6115362 1.25972252621518 71.08811796 0.0943396226415094 67.35
"2009-03-14 21:10:00" 11.5 11.5547429015906 286.1182755 1.26106982612053 75.13699293 0.0956521739130435 77.69
"2009-03-14 17:40:00" 10.6 10.643464977454 268.1247836 1.2585871865118 75.95148683 0.0943396226415094 69.4766666666667
"2009-05-03 19:30:00" 9.3 9.35683203035471 309.5344594 1.26616250805401 71.65148139 0.10752688172043 46.8733333333333
"2009-03-12 21:40:00" 10.3 10.3425583726118 290.4699469 1.25870530731805 70.36129952 0.087378640776699 64.88
"2009-05-03 19:20:00" 9.4 9.45610663076519 308.9264778 1.26562579336801 72.81093776 0.0957446808510638 48.5833333333333
"2009-03-14 18:20:00" 10.5 10.5438565204931 265.3939534 1.25887428003768 76.53349757 0.0857142857142857 68.8933333333333
"2009-05-03 16:00:00" 11.5 11.5633064633776 301.1992841 1.26387575311159 72.41697967 0.0956521739130435 74.33
"2009-05-03 16:30:00" 10.9 10.9647609200793 303.7946907 1.26552229715006 74.03407037 0.091743119266055 67.0933333333333
"2009-05-04 16:50:00" 10.3 10.3470271132928 231.1294708 1.26033757027347 71.91372156 0.087378640776699 57.3966666666667
"2009-02-26 03:50:00" 13.3 13.3928036693605 265.0489173 1.26943766412168 77.89905548 0.112781954887218 96.33
"2009-03-22 23:30:00" 13.3 13.3798544022408 289.0387163 1.2657590321398 80.84580541 0.105263157894737 97.9333333333333
"2009-02-23 00:30:00" 10.7 10.7852343301663 307.0267333 1.27317827286286 83.36288571 0.102803738317757 69.1033333333333
"2009-03-29 07:10:00" 9.7 9.75276928468057 339.6812285 1.26363150169384 83.84134889 0.103092783505155 57.97
"2009-02-11 06:30:00" 8.5 8.5673300598266 282.7189282 1.27300911719799 82.58211255 0.0941176470588235 41.0433333333333
"2009-03-29 04:50:00" 11 11.0487590397054 343.8366334 1.25983667421221 77.4213922 0.109090909090909 74.7433333333333
"2009-02-11 08:20:00" 10.3 10.3848759248291 273.4045809 1.2742189441736 78.43742609 0.0970873786407767 63.95
"2009-02-26 03:10:00" 13.2 13.2911440278225 265.2307426 1.26916209940628 76.86020851 0.106060606060606 96.0933333333333
"2009-02-26 05:20:00" 13.1 13.1919222164163 266.1105336 1.26958608615128 81.90310001 0.114503816793893 96.7166666666667
"2009-01-17 18:20:00" 13.3 13.3560082879137 215.0599148 1.25900342669457 84.43704605 0.105263157894737 99.4566666666667
"2009-01-17 17:20:00" 14.4 14.4591117277275 217.2749463 1.25860415145189 83.95164013 0.104166666666667 100.003333333333
"2009-03-23 07:20:00" 15.7 15.77271051223 252.0549793 1.26058413087275 83.61600161 0.10828025477707 100.016666666667
"2009-01-17 18:30:00" 13.7 13.7531551918548 215.2264481 1.25775810573605 83.95223379 0.102189781021898 99.99
"2009-01-12 19:20:00" 18.1 18.2120625213323 204.7880379 1.26646580583519 84.25117612 0.0994475138121547 100.016666666667
"2009-01-12 18:30:00" 17.3 17.4171549856663 203.7164806 1.26865967333727 83.53784561 0.0982658959537572 100.016666666667
"2009-01-13 01:20:00" 17.4 17.4779320960619 214.1911747 1.26001058566005 95.36172628 0.0977011494252874 100.01
"2009-01-13 03:50:00" 16.7 16.77399282993 213.6228097 1.25982940596422 96.12742424 0.0898203592814371 100.013333333333
"2009-01-13 00:40:00" 17.9 17.9866371938088 213.1599014 1.26137037394654 95.79257608 0.0949720670391062 100.016666666667
"2009-01-13 02:10:00" 17.4 17.4728297486396 216.5242115 1.25890739992546 95.31173706 0.0919540229885058 100.013333333333
"2009-01-13 03:10:00" 16.4 16.4701635863088 220.5095104 1.25925588583589 95.70986033 0.0975609756097561 100.013333333333
"2009-01-13 03:30:00" 16.5 16.5738810464452 214.97997 1.26000600619146 96.02367759 0.096969696969697 100.013333333333
"2009-01-13 02:30:00" 17.1 17.1743917268768 216.928424 1.25952721956027 95.56168079 0.0935672514619883 100.013333333333
"2009-01-12 23:50:00" 17.8 17.8897948956417 210.4026306 1.26214099440897 95.55255532 0.101123595505618 100.016666666667
"2009-01-13 01:30:00" 17.1 17.1757383631369 215.7453984 1.25982351966464 95.32026649 0.0935672514619883 100.013333333333
"2009-01-13 03:00:00" 17.1 17.1691037971606 220.518502 1.25836416685062 95.78087568 0.105263157894737 100.013333333333
"2009-01-13 00:30:00" 18.1 18.1864256217114 212.0671051 1.26112496544861 95.72830916 0.0883977900552486 100.016666666667
"2009-01-13 00:50:00" 17.1 17.1802067355168 213.724836 1.26080702764647 95.87391138 0.0935672514619883 100.01
"2009-01-13 02:50:00" 18.1 18.1765673746675 220.2464091 1.25907523719901 95.72751403 0.0994475138121547 100.01
"2009-01-13 01:00:00" 17.8 17.8764121466309 213.9448885 1.25931061811813 95.9114027 0.0955056179775281 100.016666666667
"2009-01-13 00:10:00" 18.3 18.3870709461459 211.5381209 1.2610612521588 95.67296386 0.092896174863388 100.016666666667
"2009-01-13 01:40:00" 17.1 17.1741592350579 216.8902795 1.2594760691356 95.24786234 0.0935672514619883 100.013333333333
"2009-01-13 02:40:00" 16.8 16.8712189107728 219.9266678 1.2591090110392 95.70113301 0.0952380952380952 100.013333333333
"2009-01-13 01:10:00" 17.2 17.2773488228986 213.3002366 1.26007895814702 95.54740071 0.104651162790698 100.013333333333
"2009-01-13 01:50:00" 16.8 16.8730821940147 215.9603464 1.25952623089383 95.10642648 0.0952380952380952 100.013333333333
"2009-01-12 22:20:00" 18 18.1024288704569 207.8861604 1.26457569124612 98.47589493 0.105555555555556 100.016666666667
"2009-01-13 00:20:00" 18.1 18.1864198960893 212.2700661 1.2611237743312 95.59798122 0.0939226519337017 100.013333333333
"2009-01-13 04:50:00" 16.6 16.6735815606965 211.3174236 1.25983661462827 96.09231234 0.0903614457831325 100.01
"2009-01-17 13:40:00" 15.8 15.8685520033586 211.2039557 1.25948335642955 95.48312783 0.10126582278481 100.013333333333
"2009-05-05 01:20:00" 14.8 14.8510387125376 238.0535145 1.25613738076597 99.59171176 0.101351351351351 99.6133333333333
"2009-05-05 00:40:00" 15.7 15.7547680333326 236.3829271 1.25628703473406 96.9498539 0.0955414012738854 100.01
"2009-05-08 14:50:00" 15.2 15.2371586439247 230.3782675 1.25237099122157 95.70053577 0.105263157894737 99.8866666666667
"2009-05-06 23:20:00" 14.8 14.8155476231635 224.3568936 1.24715311476833 98.95217419 0.114864864864865 99.99
"2009-05-05 00:20:00" 14.9 14.9516003749954 233.5173292 1.25619202636493 95.28654575 0.114093959731544 99.4533333333333
"2009-02-27 18:40:00" 8.9 8.93847739159676 280.5601721 1.25942530031319 93.8073206 0.0898876404494382 47.8433333333333
"2009-03-12 17:50:00" 9.1 9.13378477838715 270.8086137 1.25712927633802 86.84284568 0.0989010989010989 49.3833333333333
"2009-03-14 14:40:00" 10.2 10.2375531090717 283.2775424 1.25701304113781 84.94843602 0.0980392156862745 63.84
"2009-06-04 10:20:00" 9.8 9.82227643542254 326.0537959 1.25172817040951 69.3458581 0.142857142857143 58.7033333333333
"2009-06-04 05:30:00" 10.4 10.4226253003478 346.5943149 1.25136254618568 68.2094115 0.105769230769231 67.7966666666667
"2009-03-29 04:10:00" 11.4 11.4480140514123 351.7863089 1.2590057188615 71.54852748 0.105263157894737 80.03
