"time" "V" "Vadj" "D" "rho" "I" "S" "normPW"
"2009-11-07 04:50:00" 11.5 11.4447392601283 177 1.1864910358525 0.0530434782608696 0.157920398612743 99.1515151515151
"2009-03-31 19:50:00" 11.4 11.3341828461311 171 1.18303164998251 0.0719298245614035 0.189964422708558 98.8787878787879
"2009-03-10 17:20:00" 11.4 11.3032500925212 171 1.17337202670168 0.0491228070175439 0.273344777608949 95.3454545454545
"2009-02-11 02:30:00" 10.3 10.2388054569707 169 1.18243281455265 0.0330097087378641 0.314638386964093 83.4424242424242
"2009-04-28 01:00:00" 11.3 11.2023741699287 170 1.17283027149282 0.052212389380531 0.326639472857001 94.2606060606061
"2009-04-30 13:30:00" 9.9 9.79660646486249 165 1.16643804920917 0.0787878787878788 0.279608986527994 76.5212121212121
"2009-04-30 14:10:00" 10.4 10.287841923578 180 1.16523388054171 0.0721153846153846 0.279965438436513 87.2424242424242
"2009-10-06 15:50:00" 10.8 10.7047542014885 169 1.17219295391529 0.157407407407407 0.29379758819944 84.5818181818182
"2009-04-24 04:40:00" 13.2 13.0561897968939 166 1.1648442083982 0.078030303030303 0.289348966958757 101.169696969697
"2009-11-07 01:20:00" 13.3 13.2221071263609 165 1.18273477361307 0.0721804511278195 0.324844901914571 101.30303030303
"2009-11-07 01:40:00" 12.7 12.6285624118542 165 1.18356157177707 0.0645669291338583 0.347775904570473 101.254545454545
"2009-02-09 23:50:00" 13.3 13.1946785100274 163 1.17538945541016 0.081203007518797 0.252325466251258 101.406060606061
"2009-02-10 01:10:00" 13.8 13.698739042278 168 1.17745628571901 0.0601449275362319 0.248789002893078 101.515151515152
"2009-05-13 13:50:00" 12.1 12.0124932666541 154 1.17783277433835 0.0834710743801653 0.251729082823546 101.060606060606
"2009-10-30 06:40:00" 13.2 13.057738549523 161 1.16525878636488 0.111363636363636 0.268941941552593 101.206060606061
"2009-11-07 00:30:00" 14.2 14.1101853014484 162 1.18106389215782 0.0753521126760563 0.296603943674662 101.424242424242
"2009-11-07 08:20:00" 13.2 13.1275448092453 184 1.18404718201964 0.071969696969697 0.213557633449414 101.29696969697
"2009-04-24 05:20:00" 13.7 13.5491970430048 176 1.16444571902598 0.0489051094890511 0.28209553113242 101.393939393939
"2009-11-07 03:50:00" 11.5 11.4460776695967 170 1.18690734849666 0.0643478260869565 0.37738484823371 97.7818181818182
"2009-11-07 02:10:00" 12.6 12.5291249125483 166 1.18356157177707 0.0476190476190476 0.375557427264186 101.29696969697
"2009-11-07 04:10:00" 12.1 12.0446732291265 171 1.18732395339258 0.0413223140495868 0.360991932034805 100.769696969697
"2009-02-11 02:50:00" 11.4 11.3362505428013 165 1.18367923002829 0.0350877192982456 0.274053190966307 99.7939393939394
"2009-03-07 15:40:00" 12.8 12.6751150126515 193 1.16886967470658 0.06484375 0.291727476154757 101.339393939394
"2009-11-07 10:20:00" 13.2 13.1184276860505 191 1.18158192091775 0.0848484848484849 0.363813736432731 101.266666666667
"2009-02-27 07:30:00" 11.8 11.8243655795311 269 1.21123328756443 0.15593220338983 0.170948178264498 98.1090909090909
"2009-10-31 15:10:00" 9 9.02088843124163 262 1.2121620425231 0.143333333333333 0.157920398612743 69.7818181818182
"2009-02-12 21:30:00" 10.9 10.9459536827573 253 1.21905022387102 0.0825688073394495 0.143354903383362 93.8727272727273
"2009-04-07 22:20:00" 10.3 10.2969610837836 271 1.20269585457355 0.187378640776699 0.151752758615878 80.9939393939394
"2009-11-25 19:00:00" 10.2 10.2017185696787 240 1.20436957224973 0.138235294117647 0.205182395709917 82.9090909090909
"2009-04-21 13:10:00" 10.1 10.1280301884109 266 1.21381112657255 0.112871287128713 0.112777015496541 82.3757575757576
"2009-11-26 09:50:00" 9.9 9.95445292275962 259 1.22373359091701 0.131313131313131 0.179591107702942 78.1030303030303
"2009-11-30 21:30:00" 8.6 8.64410764265753 238 1.22237770302667 0.130232558139535 0.190897908775322 54.1515151515151
"2009-02-01 09:20:00" 7.5 7.51222617875198 254 1.20965757549309 0.092 0.231319474638277 36.3212121212121
"2009-11-26 04:00:00" 8 8.03704702213216 249 1.22056198864511 0.15125 0.169318515635879 47.1393939393939
"2009-02-12 21:10:00" 10.8 10.8442375641295 251 1.21861375762546 0.143518518518519 0.117969140637095 92.4909090909091
"2009-10-31 14:20:00" 9.2 9.22577639122577 251 1.21390741623443 0.148913043478261 0.173816132262887 74.4909090909091
"2009-01-17 21:10:00" 11.2 11.3010988749189 248 1.23665406659292 0.161607142857143 0.10175351861262 97.4121212121212
"2009-03-09 03:10:00" 12.2 12.2630146148974 267 1.2225102794418 0.105737704918033 0.14544154521194 99.8666666666667
"2009-01-18 01:10:00" 10 10.1134520735845 258 1.24519834918216 0.116 0.13825448767925 86.2363636363636
"2009-01-17 21:20:00" 10.7 10.7965855322886 248 1.23665406659292 0.150467289719626 0.123925445271814 91.8909090909091
"2009-03-09 04:20:00" 10.3 10.3653013953848 276 1.22680179894786 0.0883495145631068 0.146048936537346 85.2363636363636
"2009-02-12 16:20:00" 9.3 9.37762967409745 245 1.2341577173899 0.126881720430108 0.115115398766689 70.0666666666667
